payment_id,transaction_id,payment_date,amount,currency,payment_method,paying_entity_id,paying_entity_type,settlement_route
PAY0005211,TXN0004249,2024-12-17,21793.5,GBP,wire,CUST00004,customer,direct
PAY0005212,TXN0004249,2025-01-15,21793.5,GBP,documentary_collection,CUST00004,customer,direct
PAY0005213,TXN0000155,2024-07-24,248533.58,EUR,letter_of_credit,CUST00050,customer,direct
PAY0005214,TXN0000155,2024-08-06,248533.59,EUR,letter_of_credit,CUST00050,customer,direct
PAY0005215,TXN0000158,2024-06-30,3915.74,USD,wire,CUST00178,customer,direct
PAY0005216,TXN0000158,2024-07-07,3915.74,USD,wire,CUST00178,customer,direct
PAY0005217,TXN0002207,2023-06-20,7976.49,USD,letter_of_credit,CUST00164,customer,direct
PAY0005218,TXN0002207,2023-07-04,7976.49,USD,documentary_collection,CUST00164,customer,direct
PAY0005219,TXN0002210,2024-11-04,3007.38,USD,letter_of_credit,CUST00048,customer,direct
PAY0005220,TXN0002210,2024-11-19,3007.37,USD,wire,CUST00048,customer,direct
PAY0005221,TXN0004258,2023-09-23,109116.56,GBP,letter_of_credit,CUST00062,customer,direct
PAY0005222,TXN0004258,2023-10-16,109116.56,GBP,documentary_collection,CUST00062,customer,direct
PAY0005223,TXN0004261,2022-07-13,112546.72,GBP,documentary_collection,CUST00103,customer,direct
PAY0005224,TXN0004261,2022-07-21,112546.72,GBP,letter_of_credit,CUST00103,customer,direct
PAY0005225,TXN0000167,2023-07-30,14597.62,USD,letter_of_credit,CUST00129,customer,direct
PAY0005226,TXN0000167,2023-08-31,14597.62,USD,wire,CUST00129,customer,direct
PAY0005227,TXN0004264,2023-02-19,333.98,GBP,letter_of_credit,CUST00045,customer,direct
PAY0005228,TXN0004264,2023-03-22,333.97,GBP,wire,CUST00045,customer,direct
PAY0005229,TXN0004267,2023-01-15,449.62,USD,letter_of_credit,CUST00155,customer,direct
PAY0005230,TXN0004267,2023-02-12,449.62,USD,wire,CUST00155,customer,direct
PAY0005231,TXN0004270,2024-08-09,43868.75,GBP,wire,CUST00051,customer,direct
PAY0005232,TXN0004270,2024-09-13,43868.75,GBP,wire,CUST00051,customer,direct
PAY0005233,TXN0002222,2024-11-09,3541.22,GBP,letter_of_credit,CUST00152,customer,direct
PAY0005234,TXN0002222,2024-11-17,3541.21,GBP,wire,CUST00152,customer,direct
PAY0005235,TXN0002224,2023-08-31,376.59,USD,letter_of_credit,CUST00085,customer,direct
PAY0005236,TXN0002224,2023-09-23,376.59,USD,wire,CUST00085,customer,direct
PAY0005237,TXN0002229,2023-05-21,97174.24,GBP,letter_of_credit,CUST00171,customer,direct
PAY0005238,TXN0002229,2023-06-03,97174.25,GBP,wire,CUST00171,customer,direct
PAY0005239,TXN0002232,2024-12-07,13467.52,GBP,wire,CUST00049,customer,direct
PAY0005240,TXN0002232,2025-01-07,13467.53,GBP,documentary_collection,CUST00049,customer,direct
PAY0005241,TXN0002235,2022-12-19,7331.92,USD,wire,CUST00020,customer,direct
PAY0005242,TXN0002235,2023-01-20,7331.92,USD,wire,CUST00020,customer,direct
PAY0005243,TXN0000190,2023-03-28,7517.28,EUR,wire,CUST00012,customer,direct
PAY0005244,TXN0000190,2023-04-27,7517.28,EUR,documentary_collection,CUST00012,customer,direct
PAY0005245,TXN0000196,2022-10-19,233503.22,GBP,wire,CUST00104,customer,direct
PAY0005246,TXN0000196,2022-11-13,233503.22,GBP,wire,CUST00104,customer,direct
PAY0005247,TXN0004294,2024-08-31,1104.23,GBP,letter_of_credit,CUST00089,customer,direct
PAY0005248,TXN0004294,2024-09-30,1104.23,GBP,wire,INTM00021,intermediary,third_party
PAY0005249,TXN0000205,2024-03-05,8599.73,USD,wire,CUST00045,customer,direct
PAY0005250,TXN0000205,2024-04-08,8599.73,USD,letter_of_credit,CUST00045,customer,direct
PAY0005251,TXN0002254,2024-02-01,1812.06,USD,wire,CUST00067,customer,direct
PAY0005252,TXN0002254,2024-03-06,1812.06,USD,wire,CUST00067,customer,direct
PAY0005253,TXN0000207,2022-05-13,16243.44,USD,wire,CUST00063,customer,direct
PAY0005254,TXN0000207,2022-06-01,16243.43,USD,wire,CUST00063,customer,direct
PAY0005255,TXN0000213,2023-05-25,21080.84,EUR,wire,CUST00157,customer,direct
PAY0005256,TXN0000213,2023-06-13,21080.84,EUR,wire,CUST00157,customer,direct
PAY0005257,TXN0002263,2023-11-11,23680.23,EUR,wire,CUST00153,customer,direct
PAY0005258,TXN0002263,2023-11-30,23680.23,EUR,wire,CUST00153,customer,direct
PAY0005259,TXN0004311,2022-12-08,23627.72,GBP,letter_of_credit,CUST00007,customer,direct
PAY0005260,TXN0004311,2022-12-19,23627.71,GBP,documentary_collection,CUST00007,customer,direct
PAY0005261,TXN0000217,2024-06-02,552312.32,GBP,wire,CUST00176,customer,direct
PAY0005262,TXN0000217,2024-06-20,552312.32,GBP,wire,CUST00176,customer,direct
PAY0005263,TXN0004324,2024-10-08,609692.14,EUR,wire,CUST00134,customer,direct
PAY0005264,TXN0004324,2024-10-16,609692.15,EUR,wire,CUST00134,customer,direct
PAY0005265,TXN0002282,2024-01-09,451709.58,USD,wire,CUST00085,customer,direct
PAY0005266,TXN0002282,2024-02-03,451709.58,USD,wire,CUST00085,customer,direct
PAY0005267,TXN0000235,2024-10-06,11817.0,USD,wire,CUST00029,customer,direct
PAY0005268,TXN0000235,2024-11-02,11817.0,USD,wire,CUST00029,customer,direct
PAY0005269,TXN0004331,2023-02-22,3979.94,GBP,wire,CUST00002,customer,direct
PAY0005270,TXN0004331,2023-03-13,3979.95,GBP,wire,CUST00002,customer,direct
PAY0005271,TXN0004334,2024-03-20,46097.38,USD,wire,CUST00175,customer,direct
PAY0005272,TXN0004334,2024-04-16,46097.37,USD,wire,CUST00175,customer,direct
PAY0005273,TXN0000241,2022-04-30,8973.12,GBP,documentary_collection,CUST00080,customer,direct
PAY0005274,TXN0000241,2022-05-22,8973.12,GBP,wire,CUST00080,customer,direct
PAY0005275,TXN0004339,2023-07-03,10953.26,USD,wire,CUST00091,customer,direct
PAY0005276,TXN0004339,2023-08-06,10953.27,USD,wire,CUST00091,customer,direct
PAY0005277,TXN0002293,2022-02-17,158.66,GBP,wire,CUST00084,customer,direct
PAY0005278,TXN0002293,2022-02-28,158.67,GBP,wire,CUST00084,customer,direct
PAY0005279,TXN0000250,2022-07-02,4415.74,GBP,documentary_collection,CUST00013,customer,direct
PAY0005280,TXN0000250,2022-07-21,4415.75,GBP,wire,CUST00013,customer,direct
PAY0005281,TXN0002299,2024-05-04,2654.38,GBP,wire,CUST00042,customer,direct
PAY0005282,TXN0002299,2024-06-05,2654.38,GBP,wire,CUST00042,customer,direct
PAY0005283,TXN0000253,2024-03-02,82283.78,USD,wire,CUST00105,customer,direct
PAY0005284,TXN0000253,2024-04-05,82283.79,USD,wire,CUST00105,customer,direct
PAY0005285,TXN0002302,2023-11-07,8959.76,GBP,documentary_collection,CUST00125,customer,direct
PAY0005286,TXN0002302,2023-11-29,8959.77,GBP,wire,CUST00125,customer,direct
PAY0005287,TXN0004350,2022-04-06,68979.5,GBP,wire,CUST00065,customer,direct
PAY0005288,TXN0004350,2022-05-03,68979.5,GBP,letter_of_credit,CUST00065,customer,direct
PAY0005289,TXN0000255,2022-05-18,3907.42,EUR,wire,CUST00158,customer,direct
PAY0005290,TXN0000255,2022-06-15,3907.42,EUR,wire,CUST00158,customer,direct
PAY0005291,TXN0002304,2024-06-15,68739.78,USD,documentary_collection,CUST00129,customer,direct
PAY0005292,TXN0002304,2024-07-07,68739.78,USD,letter_of_credit,CUST00129,customer,direct
PAY0005293,TXN0002305,2023-11-27,484933.58,EUR,letter_of_credit,CUST00069,customer,direct
PAY0005294,TXN0002305,2023-12-30,484933.58,EUR,wire,CUST00069,customer,direct
PAY0005295,TXN0002314,2022-04-10,1203.3,GBP,wire,CUST00126,customer,direct
PAY0005296,TXN0002314,2022-05-18,1203.29,GBP,letter_of_credit,CUST00126,customer,direct
PAY0005297,TXN0000271,2023-07-30,21663.22,USD,wire,CUST00027,customer,direct
PAY0005298,TXN0000271,2023-08-08,21663.22,USD,wire,CUST00027,customer,direct
PAY0005299,TXN0002319,2024-08-14,16633.92,USD,wire,CUST00174,customer,direct
PAY0005300,TXN0002319,2024-08-28,16633.92,USD,wire,CUST00174,customer,direct
PAY0005301,TXN0002321,2024-05-21,26756.03,USD,letter_of_credit,CUST00092,customer,direct
PAY0005302,TXN0002321,2024-06-18,26756.03,USD,wire,CUST00092,customer,direct
PAY0005303,TXN0002333,2024-03-29,63950.45,GBP,letter_of_credit,CUST00117,customer,direct
PAY0005304,TXN0002333,2024-05-06,63950.45,GBP,wire,CUST00117,customer,direct
PAY0005305,TXN0002334,2023-09-28,98686.36,GBP,documentary_collection,CUST00046,customer,direct
PAY0005306,TXN0002334,2023-10-14,98686.35,GBP,wire,CUST00046,customer,direct
PAY0005307,TXN0004384,2023-11-21,1718.48,USD,wire,CUST00150,customer,direct
PAY0005308,TXN0004384,2023-12-07,1718.49,USD,wire,CUST00150,customer,direct
PAY0005309,TXN0000289,2023-03-18,5027.38,USD,letter_of_credit,CUST00175,customer,direct
PAY0005310,TXN0000289,2023-04-25,5027.37,USD,wire,CUST00175,customer,direct
PAY0005311,TXN0004388,2022-09-23,12195.8,GBP,documentary_collection,CUST00064,customer,direct
PAY0005312,TXN0004388,2022-10-20,12195.79,GBP,letter_of_credit,CUST00064,customer,direct
PAY0005313,TXN0004394,2024-05-07,387957.0,USD,wire,CUST00092,customer,direct
PAY0005314,TXN0004394,2024-06-09,387957.01,USD,documentary_collection,CUST00092,customer,direct
PAY0005315,TXN0000299,2023-04-02,22502.9,USD,wire,CUST00180,customer,direct
PAY0005316,TXN0000299,2023-04-28,22502.91,USD,documentary_collection,CUST00180,customer,direct
PAY0005317,TXN0002349,2024-04-03,183124.8,GBP,wire,CUST00160,customer,direct
PAY0005318,TXN0002349,2024-04-25,183124.81,GBP,wire,CUST00160,customer,direct
PAY0005319,TXN0002358,2023-05-13,166917.48,GBP,wire,CUST00158,customer,direct
PAY0005320,TXN0002358,2023-06-15,166917.47,GBP,wire,CUST00158,customer,direct
PAY0005321,TXN0002359,2022-10-02,14428.32,USD,documentary_collection,CUST00166,customer,direct
PAY0005322,TXN0002359,2022-10-20,14428.33,USD,wire,CUST00166,customer,direct
PAY0005323,TXN0004407,2023-03-03,223298.88,EUR,letter_of_credit,CUST00029,customer,direct
PAY0005324,TXN0004407,2023-03-20,223298.89,EUR,wire,CUST00029,customer,direct
PAY0005325,TXN0002361,2022-01-29,6336.12,GBP,documentary_collection,CUST00054,customer,direct
PAY0005326,TXN0002361,2022-02-18,6336.11,GBP,wire,CUST00054,customer,direct
PAY0005327,TXN0002363,2024-09-12,5731.16,USD,wire,CUST00058,customer,direct
PAY0005328,TXN0002363,2024-10-03,5731.17,USD,letter_of_credit,CUST00058,customer,direct
PAY0005329,TXN0002367,2022-02-20,888461.64,EUR,letter_of_credit,CUST00161,customer,direct
PAY0005330,TXN0002367,2022-03-10,888461.63,EUR,wire,CUST00161,customer,direct
PAY0005331,TXN0004421,2022-07-07,14652.16,USD,letter_of_credit,CUST00026,customer,direct
PAY0005332,TXN0004421,2022-07-15,14652.16,USD,wire,CUST00026,customer,direct
PAY0005333,TXN0002376,2022-06-27,9586810.6,GBP,documentary_collection,CUST00016,customer,direct
PAY0005334,TXN0002376,2022-06-04,9586810.6,GBP,wire,CUST00016,customer,direct
PAY0005335,TXN0004425,2022-02-25,6911.9,GBP,letter_of_credit,CUST00088,customer,direct
PAY0005336,TXN0004425,2022-03-29,6911.91,GBP,wire,CUST00088,customer,direct
PAY0005337,TXN0004426,2024-02-26,63125.12,USD,wire,CUST00174,customer,direct
PAY0005338,TXN0004426,2024-03-15,63125.13,USD,wire,CUST00174,customer,direct
PAY0005339,TXN0002378,2022-12-05,2004.7,GBP,wire,CUST00177,customer,direct
PAY0005340,TXN0002378,2022-12-29,2004.7,GBP,wire,CUST00177,customer,direct
PAY0005341,TXN0004438,2024-05-06,25381.92,USD,documentary_collection,CUST00058,customer,direct
PAY0005342,TXN0004438,2024-05-27,25381.92,USD,letter_of_credit,CUST00058,customer,direct
PAY0005343,TXN0002392,2024-08-07,1311.36,EUR,wire,CUST00110,customer,direct
PAY0005344,TXN0002392,2024-08-28,1311.35,EUR,wire,CUST00110,customer,direct
PAY0005345,TXN0002393,2024-08-08,745.46,GBP,wire,CUST00014,customer,direct
PAY0005346,TXN0002393,2024-08-28,745.46,GBP,letter_of_credit,CUST00014,customer,direct
PAY0005347,TXN0004441,2024-10-13,484773.94,USD,wire,CUST00119,customer,direct
PAY0005348,TXN0004441,2024-11-19,484773.95,USD,wire,INTM00040,intermediary,third_party
PAY0005349,TXN0004443,2023-06-30,270543.23,USD,documentary_collection,CUST00117,customer,direct
PAY0005350,TXN0004443,2023-07-16,270543.23,USD,letter_of_credit,CUST00117,customer,direct
PAY0005351,TXN0000348,2022-06-29,5131.62,USD,wire,CUST00053,customer,direct
PAY0005352,TXN0000348,2022-07-29,5131.63,USD,wire,CUST00053,customer,direct
PAY0005353,TXN0002396,2024-12-22,8619.07,USD,wire,CUST00003,customer,direct
PAY0005354,TXN0002396,2025-02-01,8619.07,USD,documentary_collection,CUST00003,customer,direct
PAY0005355,TXN0004448,2022-07-18,772.16,GBP,wire,CUST00156,customer,direct
PAY0005356,TXN0004448,2022-08-31,772.16,GBP,letter_of_credit,CUST00156,customer,direct
PAY0005357,TXN0002401,2024-04-07,159.14,USD,documentary_collection,CUST00163,customer,direct
PAY0005358,TXN0002401,2024-04-27,159.13,USD,wire,CUST00163,customer,direct
PAY0005359,TXN0004449,2023-12-06,926241.88,USD,letter_of_credit,CUST00097,customer,direct
PAY0005360,TXN0004449,2024-01-07,926241.89,USD,wire,CUST00097,customer,direct
PAY0005361,TXN0004452,2024-10-09,649.04,GBP,wire,CUST00037,customer,direct
PAY0005362,TXN0004452,2024-10-26,649.03,GBP,documentary_collection,CUST00037,customer,direct
PAY0005363,TXN0002407,2022-11-26,6565266.4,EUR,letter_of_credit,CUST00067,customer,direct
PAY0005364,TXN0002407,2022-12-23,6565266.39,EUR,wire,CUST00067,customer,direct
PAY0005365,TXN0000361,2023-12-07,10094.59,USD,wire,CUST00154,customer,direct
PAY0005366,TXN0000361,2023-12-14,10094.59,USD,letter_of_credit,CUST00154,customer,direct
PAY0005367,TXN0000362,2023-03-13,911938.08,GBP,wire,CUST00126,customer,direct
PAY0005368,TXN0000362,2023-04-08,911938.08,GBP,wire,CUST00126,customer,direct
PAY0005369,TXN0002414,2023-11-01,574771.74,GBP,letter_of_credit,CUST00163,customer,direct
PAY0005370,TXN0002414,2023-12-09,574771.74,GBP,wire,CUST00163,customer,direct
PAY0005371,TXN0000368,2023-08-05,3834.52,GBP,letter_of_credit,CUST00024,customer,direct
PAY0005372,TXN0000368,2023-09-01,3834.52,GBP,wire,CUST00024,customer,direct
PAY0005373,TXN0002417,2022-12-05,1876.6,GBP,letter_of_credit,CUST00100,customer,direct
PAY0005374,TXN0002417,2023-01-07,1876.59,GBP,wire,CUST00100,customer,direct
PAY0005375,TXN0002420,2023-10-19,512.48,USD,documentary_collection,CUST00005,customer,direct
PAY0005376,TXN0002420,2023-11-19,512.47,USD,wire,CUST00005,customer,direct
PAY0005377,TXN0004469,2023-11-24,37924.24,USD,wire,CUST00028,customer,direct
PAY0005378,TXN0004469,2024-01-02,37924.23,USD,letter_of_credit,CUST00028,customer,direct
PAY0005379,TXN0000374,2022-10-06,860954.68,GBP,wire,CUST00096,customer,direct
PAY0005380,TXN0000374,2022-10-20,860954.69,GBP,wire,CUST00096,customer,direct
PAY0005381,TXN0004472,2022-06-02,6615.54,GBP,wire,CUST00127,customer,direct
PAY0005382,TXN0004472,2022-07-06,6615.55,GBP,wire,CUST00127,customer,direct
PAY0005383,TXN0002428,2023-02-09,6246.98,GBP,letter_of_credit,CUST00007,customer,direct
PAY0005384,TXN0002428,2023-02-27,6246.99,GBP,documentary_collection,CUST00007,customer,direct
PAY0005385,TXN0004477,2023-01-18,104094.52,GBP,wire,CUST00021,customer,direct
PAY0005386,TXN0004477,2023-02-14,104094.52,GBP,wire,CUST00021,customer,direct
PAY0005387,TXN0000380,2024-12-29,935.02,GBP,wire,CUST00130,customer,direct
PAY0005388,TXN0000380,2025-02-02,935.01,GBP,letter_of_credit,CUST00130,customer,direct
PAY0005389,TXN0002432,2024-11-14,527.96,GBP,wire,CUST00167,customer,direct
PAY0005390,TXN0002432,2024-11-28,527.95,GBP,wire,CUST00167,customer,direct
PAY0005391,TXN0004482,2022-09-08,2846.28,GBP,wire,CUST00070,customer,direct
PAY0005392,TXN0004482,2022-09-17,2846.27,GBP,documentary_collection,CUST00070,customer,direct
PAY0005393,TXN0000388,2024-11-23,14951.24,USD,wire,CUST00053,customer,direct
PAY0005394,TXN0000388,2024-12-30,14951.24,USD,documentary_collection,CUST00053,customer,direct
PAY0005395,TXN0000393,2023-04-11,1728.87,GBP,letter_of_credit,CUST00117,customer,direct
PAY0005396,TXN0000393,2023-05-18,1728.87,GBP,wire,CUST00117,customer,direct
PAY0005397,TXN0000402,2024-11-20,44243.69,USD,wire,CUST00170,customer,direct
PAY0005398,TXN0000402,2024-12-21,44243.69,USD,letter_of_credit,CUST00170,customer,direct
PAY0005399,TXN0002450,2024-02-25,311450.66,USD,documentary_collection,CUST00019,customer,direct
PAY0005400,TXN0002450,2024-03-19,311450.66,USD,documentary_collection,CUST00019,customer,direct
PAY0005401,TXN0004503,2024-12-18,3996.9,USD,wire,CUST00164,customer,direct
PAY0005402,TXN0004503,2025-01-13,3996.89,USD,letter_of_credit,CUST00164,customer,direct
PAY0005403,TXN0004510,2024-01-12,10045.55,GBP,documentary_collection,CUST00060,customer,direct
PAY0005404,TXN0004510,2024-02-23,10045.55,GBP,wire,CUST00060,customer,direct
PAY0005405,TXN0000415,2025-01-13,14531.22,GBP,documentary_collection,CUST00033,customer,direct
PAY0005406,TXN0000415,2025-01-24,14531.23,GBP,wire,CUST00033,customer,direct
PAY0005407,TXN0002465,2022-09-05,1324.16,USD,wire,CUST00059,customer,direct
PAY0005408,TXN0002465,2022-10-10,1324.17,USD,wire,CUST00059,customer,direct
PAY0005409,TXN0004514,2022-05-18,152672.18,GBP,wire,CUST00167,customer,direct
PAY0005410,TXN0004514,2022-06-24,152672.18,GBP,documentary_collection,CUST00167,customer,direct
PAY0005411,TXN0000420,2022-07-06,6721.45,EUR,wire,CUST00102,customer,direct
PAY0005412,TXN0000420,2022-07-14,6721.45,EUR,wire,CUST00102,customer,direct
PAY0005413,TXN0002469,2022-06-23,1467.52,EUR,wire,CUST00139,customer,direct
PAY0005414,TXN0002469,2022-07-19,1467.52,EUR,wire,CUST00139,customer,direct
PAY0005415,TXN0000422,2023-11-17,3532.74,USD,wire,CUST00006,customer,direct
PAY0005416,TXN0000422,2023-12-19,3532.73,USD,letter_of_credit,CUST00006,customer,direct
PAY0005417,TXN0004524,2024-06-25,33315.21,GBP,letter_of_credit,CUST00002,customer,direct
PAY0005418,TXN0004524,2024-07-28,33315.21,GBP,wire,CUST00002,customer,direct
PAY0005419,TXN0000429,2023-01-10,4186.46,USD,wire,CUST00046,customer,direct
PAY0005420,TXN0000429,2023-01-22,4186.45,USD,documentary_collection,CUST00046,customer,direct
PAY0005421,TXN0004525,2022-07-09,4884376.43,GBP,documentary_collection,CUST00097,customer,direct
PAY0005422,TXN0004525,2022-07-31,4884376.44,GBP,letter_of_credit,CUST00097,customer,direct
PAY0005423,TXN0000428,2023-03-31,27736.29,GBP,documentary_collection,CUST00122,customer,direct
PAY0005424,TXN0000428,2023-05-01,27736.29,GBP,wire,CUST00122,customer,direct
PAY0005425,TXN0004528,2022-05-27,42276.82,GBP,wire,CUST00024,customer,direct
PAY0005426,TXN0004528,2022-06-14,42276.82,GBP,letter_of_credit,CUST00024,customer,direct
PAY0005427,TXN0000433,2023-04-24,22206.26,USD,letter_of_credit,CUST00079,customer,direct
PAY0005428,TXN0000433,2023-06-03,22206.25,USD,wire,CUST00079,customer,direct
PAY0005429,TXN0002483,2023-04-06,2248.36,EUR,wire,CUST00124,customer,direct
PAY0005430,TXN0002483,2023-05-12,2248.35,EUR,wire,CUST00124,customer,direct
PAY0005431,TXN0004533,2023-12-03,63.08,GBP,letter_of_credit,CUST00011,customer,direct
PAY0005432,TXN0004533,2023-12-18,63.08,GBP,wire,CUST00011,customer,direct
PAY0005433,TXN0000442,2022-07-08,150283.64,GBP,wire,CUST00162,customer,direct
PAY0005434,TXN0000442,2022-08-11,150283.64,GBP,letter_of_credit,CUST00162,customer,direct
PAY0005435,TXN0004545,2023-08-21,1454.96,USD,documentary_collection,CUST00083,customer,direct
PAY0005436,TXN0004545,2023-09-22,1454.96,USD,letter_of_credit,CUST00083,customer,direct
PAY0005437,TXN0000450,2023-06-13,1178.51,GBP,letter_of_credit,CUST00153,customer,direct
PAY0005438,TXN0000450,2023-06-21,1178.51,GBP,letter_of_credit,CUST00153,customer,direct
PAY0005439,TXN0004546,2022-03-18,309.24,GBP,letter_of_credit,CUST00003,customer,direct
PAY0005440,TXN0004546,2022-04-25,309.23,GBP,letter_of_credit,CUST00003,customer,direct
PAY0005441,TXN0000449,2024-10-17,1136.56,USD,wire,CUST00004,customer,direct
PAY0005442,TXN0000449,2024-11-09,1136.56,USD,letter_of_credit,CUST00004,customer,direct
PAY0005443,TXN0002503,2024-11-05,40402782.01,EUR,letter_of_credit,CUST00163,customer,direct
PAY0005444,TXN0002503,2024-12-07,40402782.0,EUR,wire,CUST00163,customer,direct
PAY0005445,TXN0002505,2023-01-08,5845.8,GBP,letter_of_credit,CUST00009,customer,direct
PAY0005446,TXN0002505,2023-02-06,5845.79,GBP,documentary_collection,CUST00009,customer,direct
PAY0005447,TXN0000459,2022-03-03,74763.35,USD,documentary_collection,CUST00020,customer,direct
PAY0005448,TXN0000459,2022-04-11,74763.35,USD,wire,CUST00020,customer,direct
PAY0005449,TXN0000460,2024-10-11,963362.46,USD,documentary_collection,CUST00110,customer,direct
PAY0005450,TXN0000460,2024-10-26,963362.47,USD,letter_of_credit,CUST00110,customer,direct
PAY0005451,TXN0004555,2023-12-06,519.13,USD,documentary_collection,CUST00022,customer,direct
PAY0005452,TXN0004555,2024-01-19,519.13,USD,letter_of_credit,CUST00022,customer,direct
PAY0005453,TXN0004556,2024-07-21,59141.7,GBP,wire,CUST00039,customer,direct
PAY0005454,TXN0004556,2024-08-12,59141.69,GBP,wire,INTM00001,intermediary,third_party
PAY0005455,TXN0000463,2024-03-03,5270.7,EUR,letter_of_credit,CUST00040,customer,direct
PAY0005456,TXN0000463,2024-03-23,5270.69,EUR,letter_of_credit,CUST00040,customer,direct
PAY0005457,TXN0002512,2022-08-06,616508.2,GBP,letter_of_credit,CUST00169,customer,direct
PAY0005458,TXN0002512,2022-09-05,616508.2,GBP,letter_of_credit,CUST00169,customer,direct
PAY0005459,TXN0004561,2024-05-18,4060.58,GBP,wire,CUST00034,customer,direct
PAY0005460,TXN0004561,2024-06-08,4060.58,GBP,wire,CUST00034,customer,direct
PAY0005461,TXN0004563,2023-01-07,4996720.11,USD,letter_of_credit,CUST00089,customer,direct
PAY0005462,TXN0004563,2023-01-17,4996720.1,USD,wire,CUST00089,customer,direct
PAY0005463,TXN0002516,2023-03-26,4823.15,GBP,documentary_collection,CUST00065,customer,direct
PAY0005464,TXN0002516,2023-04-24,4823.15,GBP,wire,CUST00065,customer,direct
PAY0005465,TXN0004565,2022-04-26,3391.64,GBP,wire,CUST00102,customer,direct
PAY0005466,TXN0004565,2022-05-14,3391.65,GBP,letter_of_credit,CUST00102,customer,direct
PAY0005467,TXN0004568,2024-06-10,170.6,EUR,wire,CUST00058,customer,direct
PAY0005468,TXN0004568,2024-07-05,170.61,EUR,letter_of_credit,CUST00058,customer,direct
PAY0005469,TXN0004569,2022-12-21,548.77,USD,wire,CUST00050,customer,direct
PAY0005470,TXN0004569,2023-02-01,548.77,USD,wire,CUST00050,customer,direct
PAY0005471,TXN0004570,2023-12-24,3186.8,USD,letter_of_credit,CUST00069,customer,direct
PAY0005472,TXN0004570,2024-01-17,3186.8,USD,wire,CUST00069,customer,direct
PAY0005473,TXN0002527,2024-02-13,20540.74,GBP,wire,CUST00068,customer,direct
PAY0005474,TXN0002527,2024-03-12,20540.73,GBP,wire,CUST00068,customer,direct
PAY0005475,TXN0000483,2023-10-19,30512.23,USD,wire,CUST00154,customer,direct
PAY0005476,TXN0000483,2023-11-19,30512.23,USD,wire,CUST00154,customer,direct
PAY0005477,TXN0004583,2024-12-06,22164.3,GBP,wire,CUST00124,customer,direct
PAY0005478,TXN0004583,2025-01-10,22164.31,GBP,letter_of_credit,INTM00044,intermediary,third_party
PAY0005479,TXN0004584,2024-04-15,3347.84,GBP,wire,CUST00053,customer,direct
PAY0005480,TXN0004584,2024-05-01,3347.84,GBP,wire,CUST00053,customer,direct
PAY0005481,TXN0000490,2023-08-02,6067.44,GBP,wire,CUST00062,customer,direct
PAY0005482,TXN0000490,2023-09-03,6067.44,GBP,wire,CUST00062,customer,direct
PAY0005483,TXN0000492,2022-08-27,2402.02,GBP,letter_of_credit,CUST00045,customer,direct
PAY0005484,TXN0000492,2022-09-29,2402.02,GBP,wire,CUST00045,customer,direct
PAY0005485,TXN0000493,2022-01-30,12150.56,USD,wire,CUST00001,customer,direct
PAY0005486,TXN0000493,2022-02-11,12150.55,USD,wire,INTM00026,intermediary,third_party
PAY0005487,TXN0000495,2023-10-16,154059.26,GBP,wire,CUST00078,customer,direct
PAY0005488,TXN0000495,2023-11-07,154059.26,GBP,wire,CUST00078,customer,direct
PAY0005489,TXN0002545,2023-04-29,17420.1,EUR,letter_of_credit,CUST00058,customer,direct
PAY0005490,TXN0002545,2023-05-24,17420.09,EUR,wire,CUST00058,customer,direct
PAY0005491,TXN0000498,2022-05-29,93010.34,USD,letter_of_credit,CUST00037,customer,direct
PAY0005492,TXN0000498,2022-06-18,93010.35,USD,wire,CUST00037,customer,direct
PAY0005493,TXN0004594,2024-08-09,5167149.5,EUR,letter_of_credit,CUST00082,customer,direct
PAY0005494,TXN0004594,2024-09-03,5167149.5,EUR,wire,CUST00082,customer,direct
PAY0005495,TXN0004598,2023-04-16,6932638.04,USD,wire,CUST00085,customer,direct
PAY0005496,TXN0004598,2023-05-07,6932638.03,USD,wire,CUST00085,customer,direct
PAY0005497,TXN0004599,2024-01-16,18920.44,USD,wire,CUST00132,customer,direct
PAY0005498,TXN0004599,2024-02-21,18920.45,USD,wire,CUST00132,customer,direct
PAY0005499,TXN0000505,2022-07-27,6641028.83,EUR,wire,CUST00037,customer,direct
PAY0005500,TXN0000505,2022-08-31,6641028.83,EUR,documentary_collection,CUST00037,customer,direct
PAY0005501,TXN0002555,2024-09-27,1653.1,USD,letter_of_credit,CUST00008,customer,direct
PAY0005502,TXN0002555,2024-11-10,1653.09,USD,wire,CUST00008,customer,direct
PAY0005503,TXN0000510,2023-05-05,217.12,EUR,wire,CUST00110,customer,direct
PAY0005504,TXN0000510,2023-06-04,217.13,EUR,wire,CUST00110,customer,direct
PAY0005505,TXN0000511,2024-03-27,11726.84,GBP,letter_of_credit,CUST00011,customer,direct
PAY0005506,TXN0000511,2024-04-29,11726.85,GBP,wire,CUST00011,customer,direct
PAY0005507,TXN0002560,2024-08-05,1926326.05,GBP,documentary_collection,CUST00037,customer,direct
PAY0005508,TXN0002560,2024-09-05,1926326.05,GBP,letter_of_credit,CUST00037,customer,direct
PAY0005509,TXN0002562,2024-01-01,9517029.2,USD,wire,CUST00179,customer,direct
PAY0005510,TXN0002562,2024-01-22,9517029.19,USD,documentary_collection,CUST00179,customer,direct
