transaction_intermediary_id,transaction_id,intermediary_id,intermediary_role,sequence_order,role_start_date,role_end_date,source_confidence
TI0007601,TXN0001827,INTM00022,broker,1,2022-05-30,2022-06-23,high
TI0007602,TXN0000281,INTM00025,broker,1,2024-02-21,2024-03-14,high
TI0007603,TXN0002077,INTM00016,agent,2,2022-10-10,2022-10-25,high
TI0007604,TXN0002387,INTM00031,broker,1,2024-08-06,2024-08-13,high
TI0007605,TXN0000383,INTM00041,payment_processor,2,2022-10-21,2022-11-05,high
TI0007606,TXN0001521,INTM00007,payment_processor,1,2024-08-07,2024-08-15,high
TI0007607,TXN0001077,INTM00020,broker,1,2024-04-13,2024-04-21,high
TI0007608,TXN0001155,INTM00037,agent,2,2022-02-09,2022-02-20,high
TI0007609,TXN0005621,INTM00041,payment_processor,2,2024-04-12,2024-05-04,high
TI0007610,TXN0002395,INTM00004,payment_processor,1,2023-10-14,2023-10-23,high
TI0007611,TXN0002988,INTM00026,broker,1,2022-10-27,2022-11-05,high
TI0007612,TXN0005532,INTM00036,agent,2,2023-02-09,2023-03-07,medium
TI0007613,TXN0000874,INTM00039,correspondent_bank,1,2022-02-10,2022-02-27,high
TI0007614,TXN0002785,INTM00029,correspondent_bank,1,2024-05-04,2024-05-18,high
TI0007615,TXN0001323,INTM00016,agent,2,2022-04-22,2022-05-21,high
TI0007616,TXN0003701,INTM00011,agent,2,2024-05-04,2024-05-12,high
TI0007617,TXN0000039,INTM00001,freight_forwarder,1,2024-07-05,2024-07-13,medium
TI0007618,TXN0005024,INTM00017,payment_processor,2,2024-12-11,2025-01-03,high
TI0007619,TXN0003625,INTM00002,correspondent_bank,1,2024-01-19,2024-02-09,high
TI0007620,TXN0000705,INTM00027,freight_forwarder,1,2023-06-22,2023-07-14,high
TI0007621,TXN0000289,INTM00002,freight_forwarder,2,2023-03-12,2023-04-06,high
TI0007622,TXN0002051,INTM00012,broker,1,2024-10-16,2024-11-05,high
TI0007623,TXN0003329,INTM00023,payment_processor,2,2024-08-21,2024-08-26,high
TI0007624,TXN0000242,INTM00015,correspondent_bank,1,2023-10-13,2023-10-31,high
TI0007625,TXN0004799,INTM00013,payment_processor,2,2024-09-02,2024-09-14,high
TI0007626,TXN0000565,INTM00034,correspondent_bank,2,2023-01-27,2023-02-03,high
TI0007627,TXN0000665,INTM00020,correspondent_bank,2,2024-09-02,2024-09-11,medium
TI0007628,TXN0001640,INTM00003,freight_forwarder,2,2024-01-02,2024-01-14,medium
TI0007629,TXN0003257,INTM00006,freight_forwarder,2,2023-10-18,2023-11-09,medium
TI0007630,TXN0003651,INTM00031,agent,1,2022-06-04,2022-07-02,high
TI0007631,TXN0000111,INTM00014,agent,1,2023-09-28,2023-10-21,high
TI0007632,TXN0002630,INTM00016,broker,1,2024-05-03,2024-05-11,medium
TI0007633,TXN0005586,INTM00028,broker,1,2022-08-30,2022-09-07,high
TI0007634,TXN0001154,INTM00012,payment_processor,1,2024-02-29,2024-03-08,high
TI0007635,TXN0005774,INTM00002,freight_forwarder,1,2022-10-17,2022-11-08,high
TI0007636,TXN0000306,INTM00013,correspondent_bank,2,2022-10-26,2022-11-16,medium
TI0007637,TXN0003861,INTM00027,correspondent_bank,1,2022-08-18,2022-08-25,medium
TI0007638,TXN0002919,INTM00041,agent,2,2024-04-12,2024-04-19,medium
TI0007639,TXN0003099,INTM00039,broker,1,2023-11-12,2023-12-03,high
TI0007640,TXN0000225,INTM00039,correspondent_bank,2,2023-09-09,2023-09-25,high
TI0007641,TXN0002913,INTM00002,correspondent_bank,2,2023-11-24,2023-12-08,high
TI0007642,TXN0001117,INTM00023,payment_processor,1,2024-04-27,2024-05-17,high
TI0007643,TXN0001431,INTM00022,correspondent_bank,2,2023-08-24,2023-09-21,high
TI0007644,TXN0000351,INTM00011,freight_forwarder,1,2023-01-04,2023-02-02,high
TI0007645,TXN0001139,INTM00034,payment_processor,1,2024-06-27,2024-07-19,high
TI0007646,TXN0003438,INTM00041,correspondent_bank,2,2023-01-17,2023-01-26,high
TI0007647,TXN0000549,INTM00010,freight_forwarder,1,2024-01-02,2024-01-19,medium
TI0007648,TXN0000930,INTM00011,freight_forwarder,1,2024-09-25,2024-10-15,high
TI0007649,TXN0000525,INTM00015,agent,1,2023-10-01,2023-10-21,high
TI0007650,TXN0002241,INTM00022,payment_processor,2,2022-03-07,2022-04-03,high
TI0007651,TXN0003050,INTM00040,freight_forwarder,2,2022-12-11,2022-12-21,high
TI0007652,TXN0001325,INTM00022,broker,1,2023-10-09,2023-10-27,high
TI0007653,TXN0003412,INTM00035,payment_processor,2,2022-06-25,2022-07-17,high
TI0007654,TXN0005391,INTM00027,broker,2,2022-03-11,2022-03-31,high
TI0007655,TXN0003948,INTM00017,broker,2,2023-02-16,2023-03-12,high
TI0007656,TXN0003817,INTM00029,freight_forwarder,1,2023-11-26,2023-12-05,high
TI0007657,TXN0001512,INTM00004,correspondent_bank,2,2024-07-09,2024-08-04,medium
TI0007658,TXN0002518,INTM00031,freight_forwarder,1,2022-12-17,2023-01-12,high
TI0007659,TXN0003313,INTM00009,correspondent_bank,1,2024-04-02,2024-04-07,high
TI0007660,TXN0004886,INTM00034,payment_processor,2,2024-11-21,2024-12-08,high
TI0007661,TXN0001560,INTM00019,broker,2,2024-05-19,2024-06-15,high
TI0007662,TXN0004912,INTM00014,correspondent_bank,2,2022-12-11,2022-12-24,high
TI0007663,TXN0000771,INTM00010,payment_processor,2,2022-01-20,2022-02-07,high
TI0007664,TXN0004272,INTM00037,payment_processor,1,2024-07-17,2024-08-10,high
TI0007665,TXN0004931,INTM00017,freight_forwarder,1,2022-04-08,2022-05-06,high
TI0007666,TXN0003057,INTM00027,broker,2,2023-08-17,2023-09-04,high
TI0007667,TXN0002989,INTM00034,payment_processor,2,2023-03-03,2023-03-11,medium
TI0007668,TXN0003119,INTM00045,broker,1,2024-12-12,2025-01-03,high
TI0007669,TXN0003144,INTM00019,agent,2,2022-02-07,2022-02-16,medium
TI0007670,TXN0004853,INTM00025,correspondent_bank,2,2024-10-15,2024-10-28,high
TI0007671,TXN0004795,INTM00026,agent,2,2024-09-21,2024-09-26,medium
TI0007672,TXN0000887,INTM00036,correspondent_bank,2,2024-05-26,2024-06-11,high
TI0007673,TXN0000439,INTM00016,agent,2,2022-03-19,2022-04-02,medium
TI0007674,TXN0003351,INTM00005,payment_processor,2,2023-12-08,2023-12-17,medium
TI0007675,TXN0002389,INTM00027,freight_forwarder,2,2024-12-16,2025-01-05,medium
TI0007676,TXN0005538,INTM00002,broker,2,2022-10-29,2022-11-13,high
TI0007677,TXN0001299,INTM00024,agent,2,2023-07-12,2023-07-29,high
TI0007678,TXN0004962,INTM00009,agent,2,2023-01-27,2023-02-11,medium
TI0007679,TXN0004746,INTM00007,correspondent_bank,2,2024-11-17,2024-12-13,medium
TI0007680,TXN0002630,INTM00011,agent,1,2024-05-03,2024-05-19,high
TI0007681,TXN0005048,INTM00005,agent,2,2022-04-08,2022-04-24,high
TI0007682,TXN0004637,INTM00039,correspondent_bank,2,2024-01-01,2024-01-11,high
TI0007683,TXN0000717,INTM00016,broker,1,2024-10-09,2024-10-26,high
TI0007684,TXN0000897,INTM00012,payment_processor,2,2022-08-01,2022-08-30,high
TI0007685,TXN0002106,INTM00026,correspondent_bank,1,2024-01-19,2024-02-02,high
TI0007686,TXN0005455,INTM00006,payment_processor,1,2022-07-06,2022-08-01,high
TI0007687,TXN0002778,INTM00026,payment_processor,2,2023-02-28,2023-03-28,high
TI0007688,TXN0003078,INTM00005,correspondent_bank,1,2022-01-06,2022-01-24,high
TI0007689,TXN0003471,INTM00003,agent,2,2023-02-08,2023-02-17,high
TI0007690,TXN0004763,INTM00005,broker,1,2023-08-29,2023-09-11,medium
TI0007691,TXN0004288,INTM00028,agent,2,2024-03-05,2024-03-20,high
TI0007692,TXN0003169,INTM00029,broker,2,2024-01-31,2024-02-14,medium
TI0007693,TXN0002539,INTM00006,correspondent_bank,1,2024-01-06,2024-01-13,high
TI0007694,TXN0003679,INTM00017,correspondent_bank,2,2023-03-17,2023-04-04,high
TI0007695,TXN0002107,INTM00039,broker,2,2024-12-05,2024-12-12,high
TI0007696,TXN0002335,INTM00009,broker,1,2023-09-09,2023-09-29,medium
TI0007697,TXN0003485,INTM00007,correspondent_bank,1,2023-04-02,2023-04-15,high
TI0007698,TXN0000994,INTM00002,correspondent_bank,1,2024-04-08,2024-04-14,medium
TI0007699,TXN0002760,INTM00011,freight_forwarder,1,2022-10-26,2022-11-02,high
TI0007700,TXN0003120,INTM00043,payment_processor,1,2022-07-15,2022-07-24,high
TI0007701,TXN0005853,INTM00035,payment_processor,2,2023-08-14,2023-09-11,high
TI0007702,TXN0005919,INTM00007,correspondent_bank,2,2024-08-27,2024-09-07,medium
TI0007703,TXN0000796,INTM00042,correspondent_bank,2,2023-09-27,2023-10-16,high
TI0007704,TXN0000181,INTM00024,correspondent_bank,1,2022-10-21,2022-11-03,high
TI0007705,TXN0004917,INTM00043,payment_processor,2,2022-03-29,2022-04-23,medium
TI0007706,TXN0002105,INTM00024,correspondent_bank,2,2023-02-22,2023-03-03,high
TI0007707,TXN0001436,INTM00033,correspondent_bank,1,2022-04-29,2022-05-17,medium
TI0007708,TXN0000584,INTM00018,correspondent_bank,1,2022-11-04,2022-11-17,high
TI0007709,TXN0000037,INTM00001,broker,2,2023-01-20,2023-01-28,medium
TI0007710,TXN0004128,INTM00028,agent,2,2022-05-31,2022-06-19,high
TI0007711,TXN0002191,INTM00006,freight_forwarder,1,2024-05-01,2024-05-18,high
TI0007712,TXN0001969,INTM00016,payment_processor,2,2024-07-18,2024-07-29,medium
TI0007713,TXN0003247,INTM00002,broker,1,2022-06-04,2022-06-25,high
TI0007714,TXN0005891,INTM00006,freight_forwarder,1,2023-04-15,2023-05-13,high
TI0007715,TXN0000492,INTM00010,correspondent_bank,2,2022-08-21,2022-09-18,high
TI0007716,TXN0001029,INTM00014,correspondent_bank,2,2022-03-14,2022-03-22,high
TI0007717,TXN0001155,INTM00044,correspondent_bank,1,2022-02-09,2022-03-06,high
TI0007718,TXN0002796,INTM00045,freight_forwarder,2,2022-06-08,2022-07-07,high
TI0007719,TXN0004477,INTM00018,correspondent_bank,2,2023-01-04,2023-01-23,high
TI0007720,TXN0005917,INTM00031,correspondent_bank,1,2024-08-22,2024-09-17,medium
TI0007721,TXN0004058,INTM00044,agent,2,2022-01-17,2022-02-10,high
TI0007722,TXN0001191,INTM00014,correspondent_bank,2,2022-06-08,2022-06-24,medium
TI0007723,TXN0004400,INTM00005,freight_forwarder,2,2024-06-20,2024-07-10,high
TI0007724,TXN0000697,INTM00007,agent,1,2022-04-15,2022-05-10,high
TI0007725,TXN0003818,INTM00025,payment_processor,2,2024-01-18,2024-01-25,high
TI0007726,TXN0003935,INTM00029,agent,1,2022-09-26,2022-10-02,high
TI0007727,TXN0001453,INTM00002,payment_processor,2,2023-11-12,2023-11-26,medium
TI0007728,TXN0000462,INTM00016,broker,1,2023-08-10,2023-08-16,high
TI0007729,TXN0001426,INTM00009,broker,2,2024-08-03,2024-08-22,medium
TI0007730,TXN0002412,INTM00011,broker,1,2024-09-09,2024-09-28,high
TI0007731,TXN0002797,INTM00026,agent,2,2022-01-12,2022-01-28,high
TI0007732,TXN0001713,INTM00020,freight_forwarder,1,2023-09-16,2023-10-05,medium
TI0007733,TXN0005291,INTM00040,freight_forwarder,2,2024-12-31,2025-01-16,high
TI0007734,TXN0002926,INTM00012,broker,2,2024-03-25,2024-04-09,high
TI0007735,TXN0002124,INTM00026,freight_forwarder,1,2022-06-26,2022-07-08,high
TI0007736,TXN0000553,INTM00014,agent,1,2024-07-01,2024-07-28,high
TI0007737,TXN0003505,INTM00013,freight_forwarder,1,2022-02-14,2022-03-14,high
TI0007738,TXN0005318,INTM00012,broker,2,2024-03-01,2024-03-15,high
TI0007739,TXN0004053,INTM00034,broker,1,2022-02-10,2022-03-01,high
TI0007740,TXN0000473,INTM00028,freight_forwarder,1,2023-03-25,2023-04-02,high
TI0007741,TXN0000322,INTM00041,agent,1,2024-06-03,2024-07-02,medium
TI0007742,TXN0005524,INTM00039,payment_processor,1,2023-10-25,2023-11-03,high
TI0007743,TXN0001149,INTM00024,payment_processor,2,2024-09-03,2024-09-09,high
TI0007744,TXN0004794,INTM00025,payment_processor,1,2023-08-15,2023-08-25,high
TI0007745,TXN0000187,INTM00040,payment_processor,2,2023-04-03,2023-04-11,medium
TI0007746,TXN0005058,INTM00039,payment_processor,1,2023-03-22,2023-03-29,high
TI0007747,TXN0000382,INTM00021,broker,1,2024-08-25,2024-09-06,medium
TI0007748,TXN0004314,INTM00029,freight_forwarder,2,2024-01-02,2024-01-08,medium
TI0007749,TXN0005125,INTM00019,payment_processor,2,2023-09-29,2023-10-10,medium
TI0007750,TXN0005854,INTM00026,freight_forwarder,1,2023-11-10,2023-11-28,high
TI0007751,TXN0001331,INTM00034,correspondent_bank,2,2022-11-29,2022-12-07,high
TI0007752,TXN0004806,INTM00044,broker,1,2024-02-03,2024-02-20,medium
TI0007753,TXN0000800,INTM00008,correspondent_bank,1,2024-11-08,2024-11-23,medium
TI0007754,TXN0002529,INTM00035,freight_forwarder,1,2022-10-17,2022-10-28,high
TI0007755,TXN0002954,INTM00003,agent,1,2023-07-15,2023-08-01,high
TI0007756,TXN0004937,INTM00009,correspondent_bank,1,2023-03-21,2023-04-03,high
TI0007757,TXN0001314,INTM00042,payment_processor,1,2023-01-09,2023-02-07,high
TI0007758,TXN0005651,INTM00027,correspondent_bank,2,2022-01-02,2022-01-09,high
TI0007759,TXN0002191,INTM00037,agent,2,2024-05-01,2024-05-26,high
TI0007760,TXN0005184,INTM00006,broker,2,2023-09-26,2023-10-06,high
TI0007761,TXN0005110,INTM00025,payment_processor,2,2023-04-10,2023-05-09,high
TI0007762,TXN0003791,INTM00001,correspondent_bank,2,2024-02-19,2024-03-11,high
TI0007763,TXN0002490,INTM00028,broker,2,2024-01-01,2024-01-29,high
TI0007764,TXN0005507,INTM00019,broker,1,2022-02-10,2022-03-05,high
TI0007765,TXN0005915,INTM00005,freight_forwarder,1,2024-11-05,2024-11-29,high
TI0007766,TXN0003339,INTM00012,correspondent_bank,2,2023-10-27,2023-11-12,medium
TI0007767,TXN0001222,INTM00005,payment_processor,2,2024-06-12,2024-06-24,medium
TI0007768,TXN0001287,INTM00042,broker,1,2022-09-02,2022-09-11,medium
TI0007769,TXN0003032,INTM00020,freight_forwarder,1,2024-11-22,2024-12-10,high
TI0007770,TXN0001053,INTM00040,agent,2,2022-11-14,2022-11-25,high
TI0007771,TXN0002270,INTM00005,payment_processor,1,2024-08-02,2024-08-18,medium
TI0007772,TXN0004194,INTM00030,payment_processor,2,2023-07-10,2023-08-02,high
TI0007773,TXN0005484,INTM00029,payment_processor,2,2024-10-16,2024-11-10,high
TI0007774,TXN0002107,INTM00002,correspondent_bank,1,2024-12-05,2025-01-03,high
TI0007775,TXN0004622,INTM00035,agent,2,2022-07-29,2022-08-11,high
TI0007776,TXN0000551,INTM00005,freight_forwarder,1,2024-05-07,2024-06-03,high
TI0007777,TXN0001337,INTM00041,payment_processor,2,2022-11-11,2022-11-30,high
TI0007778,TXN0000411,INTM00012,broker,1,2024-04-25,2024-05-17,high
TI0007779,TXN0002394,INTM00029,broker,2,2022-10-07,2022-11-02,high
TI0007780,TXN0000766,INTM00029,broker,1,2022-09-04,2022-09-12,high
TI0007781,TXN0005166,INTM00042,agent,1,2023-08-04,2023-08-29,high
TI0007782,TXN0004640,INTM00025,agent,2,2024-05-04,2024-05-22,high
TI0007783,TXN0005057,INTM00035,payment_processor,2,2022-09-16,2022-09-28,medium
TI0007784,TXN0000269,INTM00004,broker,1,2023-09-21,2023-09-28,high
TI0007785,TXN0000599,INTM00044,agent,2,2022-01-26,2022-02-09,high
TI0007786,TXN0004630,INTM00032,freight_forwarder,2,2024-08-14,2024-09-06,high
TI0007787,TXN0005160,INTM00032,broker,1,2023-01-11,2023-01-22,high
TI0007788,TXN0000025,INTM00002,payment_processor,2,2024-05-31,2024-06-09,medium
TI0007789,TXN0003631,INTM00011,payment_processor,2,2024-01-20,2024-01-31,high
TI0007790,TXN0000458,INTM00032,payment_processor,1,2023-07-08,2023-07-20,high
TI0007791,TXN0000480,INTM00040,freight_forwarder,1,2023-01-10,2023-02-06,high
TI0007792,TXN0005234,INTM00043,broker,2,2022-06-22,2022-07-03,high
TI0007793,TXN0003448,INTM00044,payment_processor,1,2022-10-18,2022-10-28,high
TI0007794,TXN0004954,INTM00017,agent,2,2023-08-28,2023-09-21,high
TI0007795,TXN0005888,INTM00005,agent,2,2024-11-03,2024-11-26,high
TI0007796,TXN0003506,INTM00037,correspondent_bank,1,2023-09-04,2023-10-01,high
TI0007797,TXN0000027,INTM00023,correspondent_bank,1,2024-06-30,2024-07-20,medium
TI0007798,TXN0001354,INTM00045,broker,2,2022-02-12,2022-03-10,medium
TI0007799,TXN0004928,INTM00003,correspondent_bank,1,2022-01-28,2022-02-18,high
TI0007800,TXN0000285,INTM00005,payment_processor,2,2023-12-19,2024-01-03,high
TI0007801,TXN0003822,INTM00045,agent,2,2024-04-19,2024-05-10,high
TI0007802,TXN0002318,INTM00005,broker,2,2024-08-24,2024-09-12,high
TI0007803,TXN0004476,INTM00035,payment_processor,2,2023-07-28,2023-08-05,high
TI0007804,TXN0004707,INTM00022,broker,1,2023-06-08,2023-07-05,high
TI0007805,TXN0002385,INTM00006,correspondent_bank,2,2024-11-14,2024-11-29,high
TI0007806,TXN0003263,INTM00044,freight_forwarder,1,2023-10-05,2023-10-20,high
TI0007807,TXN0002720,INTM00024,payment_processor,2,2024-11-18,2024-12-06,high
TI0007808,TXN0004898,INTM00030,freight_forwarder,2,2024-07-16,2024-08-08,high
TI0007809,TXN0005066,INTM00005,payment_processor,2,2024-06-10,2024-07-08,high
TI0007810,TXN0004065,INTM00010,agent,2,2024-01-11,2024-01-16,high
TI0007811,TXN0000761,INTM00042,agent,2,2023-06-16,2023-07-11,high
TI0007812,TXN0005393,INTM00015,payment_processor,1,2024-07-23,2024-08-16,high
TI0007813,TXN0004080,INTM00017,broker,1,2022-05-23,2022-06-01,high
TI0007814,TXN0004565,INTM00002,freight_forwarder,1,2022-04-14,2022-04-30,high
TI0007815,TXN0001135,INTM00034,correspondent_bank,1,2023-09-21,2023-10-07,medium
TI0007816,TXN0001055,INTM00009,freight_forwarder,2,2024-07-21,2024-08-03,high
TI0007817,TXN0004545,INTM00026,freight_forwarder,2,2023-08-04,2023-08-28,high
TI0007818,TXN0001323,INTM00035,agent,2,2022-04-22,2022-05-05,high
TI0007819,TXN0004891,INTM00028,correspondent_bank,1,2022-05-17,2022-05-22,medium
TI0007820,TXN0001780,INTM00045,agent,1,2022-01-14,2022-01-21,high
TI0007821,TXN0005822,INTM00031,payment_processor,2,2023-07-29,2023-08-16,high
TI0007822,TXN0001597,INTM00042,broker,2,2024-09-12,2024-09-30,high
TI0007823,TXN0002773,INTM00021,freight_forwarder,1,2023-09-16,2023-09-23,high
TI0007824,TXN0000805,INTM00013,freight_forwarder,2,2022-01-16,2022-01-26,high
TI0007825,TXN0002230,INTM00045,freight_forwarder,2,2022-12-05,2022-12-14,high
TI0007826,TXN0004763,INTM00042,payment_processor,1,2023-08-29,2023-09-27,medium
TI0007827,TXN0005353,INTM00012,broker,2,2024-06-02,2024-06-12,high
TI0007828,TXN0001792,INTM00010,correspondent_bank,1,2022-12-14,2023-01-09,high
TI0007829,TXN0003996,INTM00040,correspondent_bank,1,2023-12-09,2023-12-14,high
TI0007830,TXN0003036,INTM00010,payment_processor,1,2024-11-12,2024-12-06,high
TI0007831,TXN0000806,INTM00010,agent,2,2023-12-29,2024-01-11,high
TI0007832,TXN0005673,INTM00006,correspondent_bank,1,2022-10-06,2022-10-12,high
TI0007833,TXN0000852,INTM00028,broker,1,2022-09-06,2022-09-14,high
TI0007834,TXN0001774,INTM00032,agent,1,2023-09-19,2023-09-24,high
TI0007835,TXN0000934,INTM00002,freight_forwarder,1,2022-03-26,2022-04-20,high
TI0007836,TXN0003633,INTM00012,agent,2,2023-12-26,2024-01-04,high
TI0007837,TXN0005731,INTM00031,broker,2,2023-10-05,2023-10-19,high
TI0007838,TXN0003066,INTM00021,agent,2,2023-05-31,2023-06-16,high
TI0007839,TXN0001917,INTM00005,payment_processor,1,2024-05-09,2024-06-02,medium
TI0007840,TXN0005377,INTM00015,freight_forwarder,2,2023-02-03,2023-02-23,high
TI0007841,TXN0005557,INTM00039,payment_processor,1,2023-08-02,2023-08-11,high
TI0007842,TXN0005693,INTM00006,broker,1,2022-07-01,2022-07-19,high
TI0007843,TXN0003231,INTM00015,freight_forwarder,2,2022-02-25,2022-03-17,high
TI0007844,TXN0005908,INTM00009,payment_processor,1,2024-07-17,2024-07-29,high
TI0007845,TXN0000486,INTM00035,freight_forwarder,1,2022-11-15,2022-12-07,high
TI0007846,TXN0001418,INTM00007,payment_processor,1,2023-03-10,2023-04-07,high
TI0007847,TXN0005559,INTM00012,correspondent_bank,1,2022-07-07,2022-08-05,high
TI0007848,TXN0005596,INTM00010,agent,1,2023-08-17,2023-09-04,high
TI0007849,TXN0005740,INTM00025,freight_forwarder,1,2023-03-30,2023-04-05,medium
TI0007850,TXN0005096,INTM00016,correspondent_bank,2,2022-04-25,2022-05-14,high
TI0007851,TXN0001697,INTM00008,agent,2,2022-12-01,2022-12-07,high
TI0007852,TXN0003047,INTM00023,correspondent_bank,2,2022-11-14,2022-12-13,high
TI0007853,TXN0000230,INTM00024,payment_processor,2,2023-07-29,2023-08-23,high
TI0007854,TXN0003588,INTM00010,payment_processor,1,2023-10-16,2023-10-23,medium
TI0007855,TXN0003958,INTM00026,correspondent_bank,2,2024-08-31,2024-09-22,medium
TI0007856,TXN0000063,INTM00029,freight_forwarder,2,2023-05-13,2023-06-06,high
TI0007857,TXN0004516,INTM00008,correspondent_bank,1,2023-12-31,2024-01-21,medium
TI0007858,TXN0005244,INTM00012,correspondent_bank,1,2024-11-13,2024-12-11,high
TI0007859,TXN0002417,INTM00003,payment_processor,2,2022-11-21,2022-12-16,high
TI0007860,TXN0001416,INTM00009,agent,1,2022-01-07,2022-01-26,high
TI0007861,TXN0002112,INTM00003,agent,2,2023-08-04,2023-08-09,high
TI0007862,TXN0003055,INTM00041,freight_forwarder,1,2022-08-17,2022-09-03,high
TI0007863,TXN0000176,INTM00010,agent,1,2023-05-03,2023-05-26,high
TI0007864,TXN0004058,INTM00011,payment_processor,2,2022-01-17,2022-02-07,high
TI0007865,TXN0003719,INTM00002,freight_forwarder,1,2023-11-06,2023-11-15,high
TI0007866,TXN0004827,INTM00014,correspondent_bank,1,2023-03-06,2023-04-04,high
TI0007867,TXN0005047,INTM00031,agent,1,2022-01-17,2022-01-29,high
TI0007868,TXN0004775,INTM00022,broker,1,2024-09-21,2024-10-09,medium
TI0007869,TXN0003814,INTM00041,broker,2,2024-01-27,2024-02-22,high
TI0007870,TXN0003832,INTM00041,freight_forwarder,1,2023-07-05,2023-07-17,medium
TI0007871,TXN0001820,INTM00034,broker,2,2023-05-16,2023-06-07,medium
TI0007872,TXN0001858,INTM00037,agent,2,2024-03-27,2024-04-02,high
TI0007873,TXN0004431,INTM00020,agent,2,2023-02-05,2023-03-04,high
TI0007874,TXN0005052,INTM00010,payment_processor,1,2024-07-15,2024-08-07,high
TI0007875,TXN0003590,INTM00018,payment_processor,1,2024-08-20,2024-09-14,high
TI0007876,TXN0001760,INTM00001,payment_processor,2,2023-07-07,2023-07-25,high
TI0007877,TXN0002539,INTM00013,broker,2,2024-01-06,2024-02-04,high
TI0007878,TXN0005018,INTM00017,payment_processor,2,2023-06-09,2023-07-08,high
TI0007879,TXN0004207,INTM00044,agent,1,2024-01-11,2024-01-28,medium
TI0007880,TXN0001637,INTM00017,freight_forwarder,2,2024-10-27,2024-11-07,medium
TI0007881,TXN0002656,INTM00006,freight_forwarder,2,2024-06-10,2024-06-18,high
TI0007882,TXN0002439,INTM00010,payment_processor,1,2024-07-25,2024-08-20,high
TI0007883,TXN0000006,INTM00028,correspondent_bank,2,2023-06-05,2023-06-30,high
TI0007884,TXN0002285,INTM00025,correspondent_bank,2,2024-12-08,2024-12-25,medium
TI0007885,TXN0003502,INTM00022,freight_forwarder,2,2022-06-08,2022-06-22,high
TI0007886,TXN0004170,INTM00042,correspondent_bank,1,2023-05-27,2023-06-02,high
TI0007887,TXN0004328,INTM00039,agent,2,2023-03-07,2023-04-04,high
TI0007888,TXN0003915,INTM00003,broker,1,2022-10-03,2022-10-24,high
TI0007889,TXN0004762,INTM00035,agent,2,2022-11-01,2022-11-06,high
TI0007890,TXN0001404,INTM00034,agent,2,2024-06-17,2024-06-26,high
TI0007891,TXN0000083,INTM00030,correspondent_bank,2,2024-01-23,2024-02-06,high
TI0007892,TXN0001859,INTM00006,correspondent_bank,1,2022-12-08,2022-12-31,high
TI0007893,TXN0003547,INTM00007,freight_forwarder,2,2024-10-09,2024-10-29,high
TI0007894,TXN0004423,INTM00039,freight_forwarder,1,2023-10-12,2023-10-22,medium
TI0007895,TXN0001720,INTM00036,agent,1,2023-12-16,2024-01-10,high
TI0007896,TXN0000450,INTM00034,correspondent_bank,2,2023-05-25,2023-06-22,medium
TI0007897,TXN0000435,INTM00032,payment_processor,1,2022-09-13,2022-10-08,high
TI0007898,TXN0005412,INTM00027,correspondent_bank,2,2023-05-20,2023-06-01,high
TI0007899,TXN0003090,INTM00040,correspondent_bank,2,2022-01-16,2022-01-27,high
TI0007900,TXN0005304,INTM00040,agent,2,2022-09-01,2022-09-16,high
TI0007901,TXN0001202,INTM00018,freight_forwarder,2,2023-09-01,2023-09-24,high
TI0007902,TXN0000108,INTM00032,payment_processor,2,2024-09-05,2024-09-14,high
TI0007903,TXN0003880,INTM00013,freight_forwarder,1,2024-10-28,2024-11-18,high
TI0007904,TXN0004605,INTM00041,payment_processor,1,2023-10-17,2023-11-15,high
TI0007905,TXN0002848,INTM00001,agent,2,2022-10-07,2022-11-02,medium
TI0007906,TXN0000022,INTM00027,payment_processor,2,2022-12-14,2023-01-05,medium
TI0007907,TXN0004304,INTM00006,freight_forwarder,2,2023-07-10,2023-07-19,high
TI0007908,TXN0001845,INTM00009,payment_processor,2,2023-03-14,2023-03-29,high
TI0007909,TXN0000955,INTM00016,broker,1,2024-02-10,2024-03-07,high
TI0007910,TXN0001598,INTM00022,correspondent_bank,2,2022-12-10,2022-12-24,high
TI0007911,TXN0000050,INTM00033,agent,2,2023-01-17,2023-01-29,high
TI0007912,TXN0004733,INTM00012,payment_processor,1,2022-07-15,2022-07-27,high
TI0007913,TXN0002784,INTM00021,payment_processor,2,2023-03-19,2023-04-17,high
TI0007914,TXN0000856,INTM00042,broker,2,2023-02-21,2023-03-11,high
TI0007915,TXN0005110,INTM00030,broker,1,2023-04-10,2023-04-30,high
TI0007916,TXN0001777,INTM00014,payment_processor,1,2022-04-20,2022-05-02,high
TI0007917,TXN0002915,INTM00006,freight_forwarder,1,2022-11-29,2022-12-26,high
TI0007918,TXN0004385,INTM00027,broker,2,2023-12-17,2023-12-27,high
TI0007919,TXN0003586,INTM00002,payment_processor,2,2023-06-05,2023-06-29,high
TI0007920,TXN0000184,INTM00019,freight_forwarder,2,2023-09-22,2023-09-30,high
TI0007921,TXN0002978,INTM00035,agent,1,2024-06-04,2024-06-21,high
TI0007922,TXN0001666,INTM00004,payment_processor,1,2023-07-24,2023-08-08,medium
TI0007923,TXN0005269,INTM00029,freight_forwarder,1,2023-10-19,2023-10-26,high
TI0007924,TXN0005997,INTM00010,payment_processor,1,2023-03-21,2023-03-26,medium
TI0007925,TXN0003564,INTM00025,payment_processor,1,2023-03-04,2023-03-15,high
