transaction_id,customer_id,counterparty_id,product_id,destination_country_id,transaction_date,invoice_value,currency,incoterm,direction,stated_purpose
TXN0004596,CUST00067,CPTY00124,PROD0011,EG,2023-10-19,222119.57,GBP,FOB,export,Bulk commodity sale
TXN0004597,CUST00023,CPTY00002,PROD0018,PL,2023-08-06,830.25,USD,DAP,export,Commercial goods sale
TXN0004598,CUST00085,CPTY00132,PROD0006,KE,2023-04-11,13865276.07,USD,EXW,export,Distribution contract
TXN0004599,CUST00132,CPTY00057,PROD0002,QA,2024-01-03,37840.89,USD,EXW,export,Component supply order
TXN0004600,CUST00007,CPTY00099,PROD0016,NG,2023-04-13,147449.48,GBP,FCA,import,Wholesale supply agreement
TXN0004601,CUST00140,CPTY00078,PROD0011,ZA,2024-09-28,469498.88,GBP,EXW,export,Component supply order
TXN0004602,CUST00042,CPTY00044,PROD0009,ES,2024-09-21,35520.71,GBP,FCA,import,Component supply order
TXN0004603,CUST00122,CPTY00246,PROD0013,US,2023-12-07,1259333.8,USD,DAP,import,Commercial goods sale
TXN0004604,CUST00147,CPTY00066,PROD0018,PT,2023-05-18,10273.06,GBP,FOB,import,Component supply order
TXN0004605,CUST00140,CPTY00132,PROD0003,BR,2023-10-17,351944.87,USD,DAP,import,Bulk commodity sale
TXN0004606,CUST00121,CPTY00216,PROD0016,IT,2024-09-13,44123.15,EUR,EXW,import,Distribution contract
TXN0004607,CUST00125,CPTY00095,PROD0012,KE,2022-11-26,4382.62,GBP,EXW,export,Distribution contract
TXN0004608,CUST00034,CPTY00244,PROD0011,ES,2024-08-10,424825.78,EUR,CIF,export,Distribution contract
TXN0004609,CUST00025,CPTY00106,PROD0016,CN,2023-10-10,28440.2,USD,FOB,import,Wholesale supply agreement
TXN0004610,CUST00069,CPTY00247,PROD0006,SG,2022-03-11,53199158.41,USD,DAP,export,Bulk commodity sale
TXN0004611,CUST00110,CPTY00118,PROD0015,VN,2024-04-01,27496.0,GBP,CIF,import,Distribution contract
TXN0004612,CUST00112,CPTY00004,PROD0011,ZA,2022-08-10,763098.16,GBP,FOB,export,Distribution contract
TXN0004613,CUST00140,CPTY00226,PROD0017,VN,2023-07-20,4327.27,EUR,EXW,export,Component supply order
TXN0004614,CUST00056,CPTY00225,PROD0009,ES,2024-11-07,8266.95,USD,DAP,import,Commercial goods sale
TXN0004615,CUST00156,CPTY00251,PROD0013,IN,2024-05-04,361138.22,USD,CIF,import,Distribution contract
TXN0004616,CUST00081,CPTY00033,PROD0009,BR,2024-02-06,1443.11,GBP,CIF,export,Standard trade shipment
TXN0004617,CUST00045,CPTY00220,PROD0008,CA,2022-03-18,8439.75,GBP,EXW,import,Wholesale supply agreement
TXN0004618,CUST00133,CPTY00089,PROD0007,NL,2024-07-30,7860.15,GBP,FCA,export,Wholesale supply agreement
TXN0004619,CUST00023,CPTY00219,PROD0017,TH,2023-01-03,4888.4,USD,FOB,export,Standard trade shipment
TXN0004620,CUST00073,CPTY00251,PROD0016,TH,2022-02-24,45736.87,EUR,FCA,import,Wholesale supply agreement
TXN0004621,CUST00141,CPTY00052,PROD0005,AE,2024-11-17,43870.59,GBP,FOB,export,Distribution contract
TXN0004622,CUST00139,CPTY00097,PROD0016,GH,2022-07-29,41546.43,GBP,EXW,export,Commercial goods sale
TXN0004623,CUST00047,CPTY00070,PROD0011,AE,2022-12-21,281446.98,GBP,FCA,export,Commercial goods sale
TXN0004624,CUST00030,CPTY00080,PROD0002,NG,2022-06-05,30050.29,GBP,FCA,export,Bulk commodity sale
TXN0004625,CUST00006,CPTY00155,PROD0014,EG,2023-11-13,78890.32,GBP,EXW,import,Wholesale supply agreement
TXN0004626,CUST00017,CPTY00108,PROD0003,PT,2024-08-09,144112.02,GBP,EXW,export,Commercial goods sale
TXN0004627,CUST00149,CPTY00171,PROD0016,SA,2023-07-24,217332.9,USD,DAP,import,Commercial goods sale
TXN0004628,CUST00142,CPTY00176,PROD0009,GB,2024-08-10,9026.2,GBP,FCA,import,Standard trade shipment
TXN0004629,CUST00092,CPTY00053,PROD0017,DE,2024-10-23,1874.86,EUR,FOB,export,Standard trade shipment
TXN0004630,CUST00103,CPTY00012,PROD0009,SG,2024-08-14,51931.59,EUR,CIF,import,Standard trade shipment
TXN0004631,CUST00059,CPTY00195,PROD0002,DE,2022-06-28,2516.75,GBP,CIF,export,Standard trade shipment
TXN0004632,CUST00035,CPTY00048,PROD0014,IE,2022-08-14,14965.84,USD,FCA,export,Standard trade shipment
TXN0004633,CUST00003,CPTY00052,PROD0014,KR,2022-11-25,3456.85,GBP,FOB,import,Bulk commodity sale
TXN0004634,CUST00121,CPTY00157,PROD0006,ZA,2023-12-01,43819920.33,GBP,FOB,import,Component supply order
TXN0004635,CUST00007,CPTY00069,PROD0004,GH,2024-08-03,605636.53,GBP,FOB,export,Wholesale supply agreement
TXN0004636,CUST00019,CPTY00050,PROD0016,TR,2022-12-09,328664.69,GBP,FCA,import,Commercial goods sale
TXN0004637,CUST00143,CPTY00080,PROD0015,NG,2024-01-01,50273.11,USD,FOB,import,Bulk commodity sale
TXN0004638,CUST00105,CPTY00136,PROD0006,CA,2022-07-25,1314039.89,USD,CIF,export,Commercial goods sale
TXN0004639,CUST00089,CPTY00220,PROD0013,CN,2023-08-19,1673625.95,USD,EXW,import,Distribution contract
TXN0004640,CUST00040,CPTY00258,PROD0005,NL,2024-05-04,231528.64,USD,CIF,export,Standard trade shipment
TXN0004641,CUST00027,CPTY00191,PROD0004,SG,2023-03-09,74759.25,USD,FOB,export,Commercial goods sale
TXN0004642,CUST00084,CPTY00234,PROD0012,IE,2022-06-28,11705.99,USD,EXW,export,Component supply order
TXN0004643,CUST00065,CPTY00138,PROD0015,TR,2023-03-27,150224.21,EUR,DAP,export,Component supply order
TXN0004644,CUST00097,CPTY00107,PROD0017,EG,2024-04-15,6380.22,USD,CIF,import,Component supply order
TXN0004645,CUST00030,CPTY00214,PROD0009,PL,2024-10-21,5862.71,GBP,EXW,export,Bulk commodity sale
TXN0004646,CUST00042,CPTY00079,PROD0003,CA,2023-11-07,349464.66,USD,EXW,export,Bulk commodity sale
TXN0004647,CUST00021,CPTY00212,PROD0010,NG,2024-01-06,4991.74,GBP,CIF,export,Standard trade shipment
TXN0004648,CUST00077,CPTY00260,PROD0013,DE,2023-04-05,839714.95,GBP,FOB,export,Bulk commodity sale
TXN0004649,CUST00050,CPTY00102,PROD0018,TR,2024-10-15,3912.95,USD,FCA,export,Commercial goods sale
TXN0004650,CUST00041,CPTY00165,PROD0003,IN,2024-08-11,327142.26,EUR,FCA,export,Wholesale supply agreement
TXN0004651,CUST00099,CPTY00204,PROD0012,JP,2024-12-01,4873.13,EUR,EXW,export,Commercial goods sale
TXN0004652,CUST00090,CPTY00204,PROD0010,SG,2024-08-04,3849.07,GBP,FCA,export,Commercial goods sale
TXN0004653,CUST00038,CPTY00054,PROD0011,GB,2023-08-23,945798.91,GBP,CIF,export,Standard trade shipment
TXN0004654,CUST00126,CPTY00251,PROD0002,BR,2024-11-18,20438.1,GBP,FCA,export,Bulk commodity sale
TXN0004655,CUST00062,CPTY00131,PROD0001,DE,2023-10-31,23091.22,USD,EXW,export,Component supply order
TXN0004656,CUST00062,CPTY00011,PROD0011,FR,2023-10-22,2074797.78,USD,FCA,import,Commercial goods sale
TXN0004657,CUST00087,CPTY00031,PROD0004,EG,2023-12-21,741805.58,USD,DAP,import,Standard trade shipment
TXN0004658,CUST00026,CPTY00190,PROD0012,JP,2022-07-23,4923.99,EUR,FCA,export,Bulk commodity sale
TXN0004659,CUST00076,CPTY00111,PROD0001,VN,2024-07-08,27122.73,GBP,EXW,export,Commercial goods sale
TXN0004660,CUST00105,CPTY00029,PROD0015,KE,2023-02-02,44243.12,GBP,FCA,export,Wholesale supply agreement
TXN0004661,CUST00024,CPTY00136,PROD0006,GH,2023-12-24,1658569.99,USD,FCA,export,Standard trade shipment
TXN0004662,CUST00102,CPTY00156,PROD0009,IT,2024-07-14,37281.1,GBP,DAP,export,Commercial goods sale
TXN0004663,CUST00007,CPTY00021,PROD0007,GB,2022-05-06,308.75,USD,CIF,import,Distribution contract
TXN0004664,CUST00109,CPTY00092,PROD0008,SA,2022-11-26,2772.81,GBP,FOB,export,Distribution contract
TXN0004665,CUST00007,CPTY00121,PROD0010,ZA,2024-10-29,19286.2,USD,EXW,export,Commercial goods sale
TXN0004666,CUST00032,CPTY00203,PROD0012,TH,2023-01-31,6228.94,EUR,DAP,import,Commercial goods sale
TXN0004667,CUST00064,CPTY00170,PROD0013,PL,2023-12-26,416218.93,GBP,FCA,import,Bulk commodity sale
TXN0004668,CUST00111,CPTY00023,PROD0018,ES,2023-09-08,5934.94,GBP,DAP,export,Commercial goods sale
TXN0004669,CUST00130,CPTY00160,PROD0004,JP,2024-08-11,287677.43,EUR,DAP,export,Standard trade shipment
TXN0004670,CUST00085,CPTY00235,PROD0016,IN,2023-07-14,21689.9,GBP,EXW,export,Distribution contract
TXN0004671,CUST00024,CPTY00015,PROD0011,NG,2023-04-11,581060.52,USD,FCA,import,Bulk commodity sale
TXN0004672,CUST00070,CPTY00220,PROD0006,GB,2022-01-19,3945490.91,EUR,CIF,export,Component supply order
TXN0004673,CUST00142,CPTY00025,PROD0017,KR,2023-06-05,2482.89,GBP,DAP,export,Commercial goods sale
TXN0004674,CUST00017,CPTY00162,PROD0013,EG,2023-10-04,428867.48,GBP,EXW,export,Component supply order
TXN0004675,CUST00129,CPTY00092,PROD0004,KE,2024-01-25,463621.73,GBP,EXW,export,Commercial goods sale
TXN0004676,CUST00070,CPTY00073,PROD0004,SA,2024-05-05,680535.73,GBP,CIF,export,Component supply order
TXN0004677,CUST00001,CPTY00220,PROD0012,CA,2024-04-30,32.74,GBP,DAP,export,Standard trade shipment
TXN0004678,CUST00126,CPTY00222,PROD0014,MY,2023-05-19,169617.84,GBP,FCA,export,Commercial goods sale
TXN0004679,CUST00005,CPTY00227,PROD0001,AU,2022-03-27,14641.87,GBP,EXW,export,Standard trade shipment
TXN0004680,CUST00067,CPTY00213,PROD0012,EG,2022-10-06,1395.43,USD,FOB,import,Component supply order
TXN0004681,CUST00036,CPTY00081,PROD0010,NG,2023-03-23,8550.28,GBP,FOB,export,Standard trade shipment
TXN0004682,CUST00106,CPTY00121,PROD0018,FR,2024-12-08,15115.4,GBP,FOB,import,Commercial goods sale
TXN0004683,CUST00011,CPTY00187,PROD0014,GH,2024-04-23,76071.26,GBP,EXW,export,Bulk commodity sale
TXN0004684,CUST00017,CPTY00044,PROD0017,ZA,2024-09-07,10732.64,USD,FOB,export,Component supply order
TXN0004685,CUST00096,CPTY00151,PROD0001,GB,2024-12-23,97029.18,GBP,CIF,export,Standard trade shipment
TXN0004686,CUST00179,CPTY00138,PROD0014,JP,2022-05-26,39699.18,GBP,DAP,export,Distribution contract
TXN0004687,CUST00008,CPTY00256,PROD0007,SG,2022-01-13,10594.22,EUR,DAP,export,Bulk commodity sale
TXN0004688,CUST00083,CPTY00013,PROD0010,AU,2023-09-22,9753.02,USD,DAP,export,Distribution contract
TXN0004689,CUST00145,CPTY00025,PROD0016,PL,2022-10-18,97944.37,USD,DAP,export,Wholesale supply agreement
TXN0004690,CUST00053,CPTY00008,PROD0016,ES,2024-08-10,241388.72,USD,FOB,export,Component supply order
TXN0004691,CUST00089,CPTY00143,PROD0005,FR,2023-05-25,384544.78,GBP,FCA,import,Distribution contract
TXN0004692,CUST00151,CPTY00144,PROD0005,JP,2022-01-11,62828.85,GBP,CIF,export,Bulk commodity sale
TXN0004693,CUST00132,CPTY00155,PROD0014,PL,2022-09-02,171836.12,GBP,FOB,import,Standard trade shipment
TXN0004694,CUST00053,CPTY00063,PROD0016,CA,2023-01-10,61548.87,USD,FCA,import,Component supply order
TXN0004695,CUST00136,CPTY00080,PROD0012,QA,2022-01-30,153.98,EUR,EXW,import,Standard trade shipment
TXN0004696,CUST00122,CPTY00109,PROD0001,IE,2022-12-14,29297.01,USD,CIF,export,Wholesale supply agreement
TXN0004697,CUST00092,CPTY00013,PROD0003,SA,2023-08-15,27165.12,GBP,CIF,export,Wholesale supply agreement
TXN0004698,CUST00080,CPTY00196,PROD0014,GH,2024-09-06,77422.93,USD,EXW,import,Standard trade shipment
TXN0004699,CUST00167,CPTY00014,PROD0014,AU,2023-12-13,50794.46,USD,EXW,export,Component supply order
TXN0004700,CUST00158,CPTY00174,PROD0017,QA,2022-04-13,8562.45,GBP,FOB,export,Wholesale supply agreement
TXN0004701,CUST00179,CPTY00118,PROD0010,GB,2023-04-02,3437.91,GBP,FOB,export,Commercial goods sale
TXN0004702,CUST00122,CPTY00260,PROD0008,AE,2024-04-22,2235.44,GBP,FCA,export,Wholesale supply agreement
TXN0004703,CUST00065,CPTY00181,PROD0003,JP,2023-02-10,142041.16,GBP,EXW,export,Component supply order
TXN0004704,CUST00020,CPTY00124,PROD0015,CA,2023-09-10,3889.12,USD,FCA,export,Standard trade shipment
TXN0004705,CUST00023,CPTY00183,PROD0018,KR,2024-12-16,2050.66,GBP,DAP,import,Bulk commodity sale
TXN0004706,CUST00172,CPTY00031,PROD0001,DE,2022-06-01,7961.4,USD,DAP,export,Standard trade shipment
TXN0004707,CUST00066,CPTY00048,PROD0009,TH,2023-06-08,7907.47,GBP,CIF,export,Standard trade shipment
TXN0004708,CUST00020,CPTY00130,PROD0007,TH,2023-10-31,4376.27,GBP,FCA,import,Standard trade shipment
TXN0004709,CUST00041,CPTY00224,PROD0014,VN,2024-05-24,49978.06,USD,DAP,export,Commercial goods sale
TXN0004710,CUST00004,CPTY00214,PROD0014,MY,2024-07-06,91099.71,USD,DAP,export,Standard trade shipment
TXN0004711,CUST00096,CPTY00099,PROD0004,NL,2022-11-11,13566.55,USD,CIF,export,Standard trade shipment
TXN0004712,CUST00107,CPTY00074,PROD0018,DE,2023-05-27,3167.39,USD,EXW,export,Bulk commodity sale
TXN0004713,CUST00069,CPTY00251,PROD0003,TR,2024-06-28,502337.59,USD,CIF,export,Commercial goods sale
TXN0004714,CUST00134,CPTY00148,PROD0015,TH,2024-07-08,6286.76,GBP,FCA,export,Standard trade shipment
TXN0004715,CUST00087,CPTY00031,PROD0014,IT,2024-06-21,20105.29,USD,FCA,import,Component supply order
TXN0004716,CUST00173,CPTY00059,PROD0003,SG,2024-01-02,87330.8,GBP,CIF,import,Bulk commodity sale
TXN0004717,CUST00138,CPTY00218,PROD0013,CN,2022-10-21,1090633.9,USD,FOB,export,Wholesale supply agreement
TXN0004718,CUST00014,CPTY00234,PROD0005,NG,2023-02-08,567397.03,USD,CIF,import,Bulk commodity sale
TXN0004719,CUST00050,CPTY00237,PROD0005,KR,2023-12-20,74480.18,GBP,CIF,export,Distribution contract
TXN0004720,CUST00136,CPTY00002,PROD0002,IT,2022-10-06,23504.03,USD,FOB,import,Bulk commodity sale
TXN0004721,CUST00097,CPTY00214,PROD0014,IE,2024-01-18,211399.97,USD,FCA,export,Standard trade shipment
TXN0004722,CUST00136,CPTY00030,PROD0015,GH,2023-07-19,16101.96,GBP,EXW,import,Distribution contract
TXN0004723,CUST00061,CPTY00211,PROD0010,AU,2023-05-01,2298.15,USD,FOB,export,Commercial goods sale
TXN0004724,CUST00007,CPTY00230,PROD0014,KR,2023-01-25,5651.8,USD,DAP,export,Bulk commodity sale
TXN0004725,CUST00142,CPTY00094,PROD0007,TH,2024-04-28,4887.85,GBP,CIF,import,Standard trade shipment
TXN0004726,CUST00142,CPTY00051,PROD0011,GB,2023-05-26,1415965.78,USD,FOB,export,Standard trade shipment
TXN0004727,CUST00116,CPTY00186,PROD0015,GH,2022-12-03,153738.74,EUR,EXW,export,Bulk commodity sale
TXN0004728,CUST00073,CPTY00018,PROD0008,QA,2023-02-25,9615.88,GBP,EXW,export,Component supply order
TXN0004729,CUST00002,CPTY00151,PROD0012,ES,2023-06-15,7043.71,GBP,DAP,import,Wholesale supply agreement
TXN0004730,CUST00132,CPTY00087,PROD0003,NL,2023-11-08,35259.17,USD,CIF,export,Component supply order
TXN0004731,CUST00119,CPTY00111,PROD0010,PL,2024-12-21,5480.9,USD,DAP,export,Commercial goods sale
TXN0004732,CUST00121,CPTY00215,PROD0016,BR,2023-01-09,36812.75,USD,DAP,import,Standard trade shipment
TXN0004733,CUST00031,CPTY00259,PROD0014,IT,2022-07-15,96920.23,USD,DAP,export,Distribution contract
TXN0004734,CUST00132,CPTY00105,PROD0006,GH,2024-12-07,27224182.96,USD,FCA,export,Bulk commodity sale
TXN0004735,CUST00131,CPTY00076,PROD0010,IN,2022-06-11,4109.65,GBP,FCA,import,Standard trade shipment
TXN0004736,CUST00155,CPTY00217,PROD0012,EG,2024-09-17,8356.71,GBP,EXW,import,Standard trade shipment
TXN0004737,CUST00103,CPTY00108,PROD0017,TH,2022-06-05,1417.26,USD,CIF,import,Distribution contract
TXN0004738,CUST00132,CPTY00052,PROD0015,FR,2023-02-03,16265.78,GBP,EXW,export,Standard trade shipment
TXN0004739,CUST00073,CPTY00235,PROD0015,BR,2024-12-29,76315.16,EUR,EXW,export,Wholesale supply agreement
TXN0004740,CUST00126,CPTY00258,PROD0014,KE,2022-07-01,157846.31,GBP,FOB,import,Wholesale supply agreement
TXN0004741,CUST00125,CPTY00076,PROD0007,CN,2022-06-25,2781.42,GBP,FCA,export,Distribution contract
TXN0004742,CUST00141,CPTY00042,PROD0007,GH,2023-10-30,3164.78,USD,EXW,import,Wholesale supply agreement
TXN0004743,CUST00155,CPTY00040,PROD0009,PT,2022-07-28,86437.32,GBP,FOB,export,Wholesale supply agreement
TXN0004744,CUST00001,CPTY00156,PROD0008,KE,2022-01-27,8639.75,GBP,FCA,import,Commercial goods sale
TXN0004745,CUST00141,CPTY00081,PROD0018,GH,2024-02-01,2640.12,EUR,FCA,export,Wholesale supply agreement
TXN0004746,CUST00143,CPTY00163,PROD0016,QA,2024-11-17,10966.46,USD,EXW,import,Distribution contract
TXN0004747,CUST00099,CPTY00198,PROD0017,VN,2024-04-12,3942.17,GBP,FCA,export,Distribution contract
TXN0004748,CUST00094,CPTY00002,PROD0011,SA,2024-11-22,505887.0,GBP,FCA,import,Standard trade shipment
TXN0004749,CUST00131,CPTY00224,PROD0004,TH,2023-08-01,218118.34,USD,FCA,export,Distribution contract
TXN0004750,CUST00082,CPTY00008,PROD0003,JP,2023-11-04,250277.47,GBP,FCA,export,Standard trade shipment
TXN0004751,CUST00075,CPTY00030,PROD0005,SG,2024-12-13,158604.78,GBP,FOB,export,Distribution contract
TXN0004752,CUST00145,CPTY00189,PROD0012,TH,2023-07-07,6122.13,GBP,FOB,export,Distribution contract
TXN0004753,CUST00143,CPTY00162,PROD0007,JP,2022-02-12,4760.27,USD,EXW,export,Commercial goods sale
TXN0004754,CUST00038,CPTY00255,PROD0012,IT,2022-09-19,602.28,GBP,DAP,export,Bulk commodity sale
TXN0004755,CUST00150,CPTY00148,PROD0016,AE,2023-11-12,31514.49,USD,FCA,import,Bulk commodity sale
TXN0004756,CUST00059,CPTY00109,PROD0007,NG,2024-07-28,5996.92,GBP,DAP,import,Commercial goods sale
TXN0004757,CUST00025,CPTY00174,PROD0017,VN,2023-10-27,1530.71,USD,CIF,import,Commercial goods sale
TXN0004758,CUST00159,CPTY00199,PROD0010,SG,2023-03-21,11567.33,USD,FCA,export,Bulk commodity sale
TXN0004759,CUST00043,CPTY00175,PROD0015,TR,2022-12-19,26338.49,GBP,EXW,export,Wholesale supply agreement
TXN0004760,CUST00037,CPTY00097,PROD0002,NG,2024-01-19,6212.97,USD,DAP,export,Component supply order
TXN0004761,CUST00049,CPTY00250,PROD0005,SG,2024-09-12,29329.19,GBP,CIF,export,Bulk commodity sale
TXN0004762,CUST00089,CPTY00079,PROD0017,NG,2022-11-01,3298.78,EUR,DAP,export,Distribution contract
TXN0004763,CUST00030,CPTY00091,PROD0016,IN,2023-08-29,87743.6,USD,FOB,import,Component supply order
TXN0004764,CUST00029,CPTY00073,PROD0011,KR,2023-04-14,65690.1,GBP,FCA,export,Standard trade shipment
TXN0004765,CUST00071,CPTY00078,PROD0001,AE,2022-09-27,36671.14,USD,FCA,export,Component supply order
TXN0004766,CUST00040,CPTY00056,PROD0002,FR,2023-03-21,10860.48,EUR,DAP,export,Commercial goods sale
TXN0004767,CUST00035,CPTY00152,PROD0008,DE,2022-04-07,13603.91,GBP,FCA,export,Standard trade shipment
TXN0004768,CUST00165,CPTY00190,PROD0017,TH,2023-08-05,5516.52,GBP,FCA,export,Bulk commodity sale
TXN0004769,CUST00108,CPTY00112,PROD0007,CA,2022-04-28,8287.25,USD,FOB,export,Wholesale supply agreement
TXN0004770,CUST00003,CPTY00240,PROD0016,FR,2023-06-04,165105.61,GBP,CIF,export,Bulk commodity sale
TXN0004771,CUST00019,CPTY00124,PROD0010,KE,2024-09-10,11270.08,USD,FOB,export,Component supply order
TXN0004772,CUST00147,CPTY00122,PROD0003,MY,2022-06-09,62537.9,GBP,CIF,import,Bulk commodity sale
TXN0004773,CUST00049,CPTY00019,PROD0011,CN,2022-10-02,2592145.96,USD,EXW,import,Standard trade shipment
TXN0004774,CUST00028,CPTY00235,PROD0007,CA,2024-03-01,410.64,GBP,FOB,export,Commercial goods sale
TXN0004775,CUST00120,CPTY00039,PROD0005,VN,2024-09-21,419548.48,GBP,FOB,export,Component supply order
TXN0004776,CUST00151,CPTY00043,PROD0013,US,2024-11-13,1923687.25,EUR,DAP,export,Component supply order
TXN0004777,CUST00072,CPTY00244,PROD0004,IT,2022-05-12,1176542.91,USD,DAP,import,Standard trade shipment
TXN0004778,CUST00134,CPTY00136,PROD0017,NG,2022-09-20,3398.58,GBP,CIF,export,Distribution contract
TXN0004779,CUST00076,CPTY00018,PROD0015,QA,2024-12-14,169029.34,USD,DAP,export,Standard trade shipment
TXN0004780,CUST00020,CPTY00115,PROD0015,ES,2023-07-09,52007.45,GBP,EXW,export,Component supply order
TXN0004781,CUST00144,CPTY00154,PROD0002,MY,2024-07-02,15367.36,GBP,EXW,import,Commercial goods sale
TXN0004782,CUST00166,CPTY00003,PROD0018,BR,2022-01-16,498.08,USD,FOB,export,Distribution contract
TXN0004783,CUST00178,CPTY00197,PROD0009,US,2022-05-08,50332.79,EUR,DAP,export,Wholesale supply agreement
TXN0004784,CUST00019,CPTY00174,PROD0014,JP,2022-08-12,74715.93,GBP,DAP,export,Bulk commodity sale
TXN0004785,CUST00102,CPTY00004,PROD0004,SA,2022-04-05,332454.9,EUR,FOB,export,Bulk commodity sale
TXN0004786,CUST00113,CPTY00161,PROD0014,AU,2024-09-03,105146.29,USD,FOB,export,Component supply order
TXN0004787,CUST00015,CPTY00058,PROD0006,GH,2024-05-30,11501345.09,GBP,CIF,import,Component supply order
TXN0004788,CUST00172,CPTY00191,PROD0013,IN,2023-03-04,1063548.74,USD,FOB,import,Commercial goods sale
TXN0004789,CUST00019,CPTY00099,PROD0005,CN,2022-03-27,942593.91,GBP,FCA,import,Distribution contract
TXN0004790,CUST00049,CPTY00053,PROD0017,PL,2022-04-27,427.17,USD,FCA,import,Component supply order
TXN0004791,CUST00175,CPTY00132,PROD0013,VN,2022-10-15,1505416.51,USD,FOB,export,Commercial goods sale
TXN0004792,CUST00101,CPTY00116,PROD0009,GH,2024-03-07,11455.58,GBP,CIF,import,Component supply order
TXN0004793,CUST00123,CPTY00089,PROD0009,BR,2024-05-28,83555.83,GBP,CIF,import,Distribution contract
TXN0004794,CUST00089,CPTY00229,PROD0001,EG,2023-08-15,98895.55,GBP,FCA,export,Standard trade shipment
TXN0004795,CUST00136,CPTY00169,PROD0006,GB,2024-09-21,37880715.34,GBP,DAP,import,Commercial goods sale
TXN0004796,CUST00015,CPTY00127,PROD0015,IN,2024-10-14,13731.54,EUR,FCA,import,Distribution contract
TXN0004797,CUST00122,CPTY00059,PROD0015,EG,2024-04-21,9852.84,USD,CIF,import,Component supply order
TXN0004798,CUST00012,CPTY00148,PROD0018,NL,2022-03-28,5678.75,USD,FOB,import,Component supply order
TXN0004799,CUST00033,CPTY00007,PROD0002,SA,2024-09-02,47781.41,USD,EXW,export,Commercial goods sale
TXN0004800,CUST00092,CPTY00231,PROD0005,AE,2024-09-22,171099.24,GBP,FCA,import,Standard trade shipment
TXN0004801,CUST00081,CPTY00001,PROD0014,US,2023-09-06,38532.21,USD,FCA,export,Commercial goods sale
TXN0004802,CUST00028,CPTY00182,PROD0007,GB,2023-10-19,702.61,GBP,EXW,import,Component supply order
TXN0004803,CUST00144,CPTY00090,PROD0005,QA,2024-05-04,108594.97,GBP,CIF,import,Distribution contract
TXN0004804,CUST00055,CPTY00187,PROD0006,ES,2023-10-12,1824921.18,GBP,FOB,export,Wholesale supply agreement
TXN0004805,CUST00156,CPTY00095,PROD0017,NL,2023-01-13,1117.91,EUR,EXW,export,Standard trade shipment
TXN0004806,CUST00003,CPTY00007,PROD0016,TH,2024-02-03,58261.69,USD,EXW,import,Wholesale supply agreement
TXN0004807,CUST00043,CPTY00247,PROD0001,QA,2024-05-10,11636.44,GBP,FOB,export,Bulk commodity sale
TXN0004808,CUST00054,CPTY00200,PROD0016,KE,2022-06-05,26353.07,EUR,FCA,export,Distribution contract
TXN0004809,CUST00108,CPTY00012,PROD0011,GB,2024-01-15,3965031.79,USD,DAP,export,Distribution contract
TXN0004810,CUST00073,CPTY00009,PROD0016,SA,2022-07-09,107328.97,USD,CIF,import,Bulk commodity sale
TXN0004811,CUST00029,CPTY00138,PROD0012,IN,2023-09-23,1511.97,GBP,CIF,export,Component supply order
TXN0004812,CUST00103,CPTY00249,PROD0013,EG,2022-04-29,311744.85,GBP,CIF,export,Wholesale supply agreement
TXN0004813,CUST00173,CPTY00151,PROD0011,AE,2024-12-23,1886996.51,GBP,FCA,import,Standard trade shipment
TXN0004814,CUST00025,CPTY00003,PROD0014,IT,2024-01-02,75707.68,USD,DAP,export,Wholesale supply agreement
TXN0004815,CUST00046,CPTY00182,PROD0015,KR,2023-05-30,27408.06,USD,FOB,import,Commercial goods sale
TXN0004816,CUST00087,CPTY00112,PROD0010,AU,2023-07-07,19308.85,GBP,CIF,export,Wholesale supply agreement
TXN0004817,CUST00131,CPTY00167,PROD0003,NG,2023-11-10,14217.75,GBP,DAP,export,Commercial goods sale
TXN0004818,CUST00025,CPTY00092,PROD0002,AU,2022-05-17,44893.04,USD,CIF,import,Bulk commodity sale
TXN0004819,CUST00042,CPTY00003,PROD0008,GB,2023-07-13,1425.96,USD,FCA,export,Distribution contract
TXN0004820,CUST00043,CPTY00005,PROD0009,VN,2024-02-24,56066.31,GBP,EXW,import,Standard trade shipment
TXN0004821,CUST00111,CPTY00165,PROD0016,MY,2022-10-13,30729.98,USD,DAP,export,Distribution contract
TXN0004822,CUST00015,CPTY00166,PROD0001,PL,2023-06-10,13503.95,EUR,EXW,import,Wholesale supply agreement
TXN0004823,CUST00119,CPTY00084,PROD0016,ES,2022-12-29,148498.57,USD,DAP,export,Distribution contract
TXN0004824,CUST00077,CPTY00022,PROD0001,NG,2022-06-26,148489.52,GBP,EXW,import,Commercial goods sale
TXN0004825,CUST00060,CPTY00201,PROD0009,ZA,2024-12-08,65738.97,USD,CIF,export,Commercial goods sale
TXN0004826,CUST00156,CPTY00040,PROD0008,ES,2023-10-12,3668.36,EUR,FCA,import,Commercial goods sale
TXN0004827,CUST00148,CPTY00049,PROD0011,IE,2023-03-06,722447.26,USD,EXW,export,Commercial goods sale
TXN0004828,CUST00145,CPTY00118,PROD0001,EG,2023-01-06,50552.34,GBP,FOB,import,Standard trade shipment
TXN0004829,CUST00160,CPTY00187,PROD0014,IN,2024-01-15,7104.17,GBP,CIF,export,Commercial goods sale
TXN0004830,CUST00043,CPTY00259,PROD0003,VN,2022-04-29,130911.0,GBP,EXW,export,Distribution contract
